Antecedent,Consequent,Support,Confidence
"Milk, Olive Oil, Rice",Chicken,0.1,1.0
"Chicken, Milk","Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Milk, Olive Oil",0.1,0.5
"Milk, Olive Oil","Chicken, Tomato Sauce",0.1,0.5
"Chicken, Milk, Olive Oil",Tomato Sauce,0.1,1.0
"Chicken, Olive Oil, Tomato Sauce",Milk,0.1,1.0
"Chicken, Milk, Tomato Sauce",Olive Oil,0.1,0.5
"Milk, Olive Oil, Tomato Sauce",Chicken,0.1,0.5
"Chicken, Pasta","Milk, Rice",0.1,0.5
"Chicken, Milk","Pasta, Rice",0.1,0.5
"Milk, Rice","Chicken, Pasta",0.1,1.0
"Chicken, Milk, Pasta",Rice,0.1,1.0
"Chicken, Pasta, Rice",Milk,0.1,0.5
"Chicken, Milk, Rice",Pasta,0.1,1.0
"Milk, Pasta, Rice",Chicken,0.1,1.0
"Chicken, Pasta","Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk","Pasta, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Milk, Pasta",0.1,0.5
"Chicken, Milk, Pasta",Tomato Sauce,0.1,1.0
"Chicken, Pasta, Tomato Sauce",Milk,0.1,1.0
"Chicken, Milk, Tomato Sauce",Pasta,0.1,0.5
"Chicken, Milk","Rice, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Milk, Rice",0.1,0.5
"Milk, Rice","Chicken, Tomato Sauce",0.1,1.0
"Rice, Tomato Sauce","Chicken, Milk",0.1,0.5
"Chicken, Milk, Rice",Tomato Sauce,0.1,1.0
"Chicken, Rice, Tomato Sauce",Milk,0.1,1.0
"Chicken, Milk, Tomato Sauce",Rice,0.1,0.5
"Milk, Rice, Tomato Sauce",Chicken,0.1,1.0
Chicken,"Olive Oil, Pasta, Rice",0.2,0.4
Olive Oil,"Chicken, Pasta, Rice",0.2,0.4
Pasta,"Chicken, Olive Oil, Rice",0.2,0.4
Rice,"Chicken, Olive Oil, Pasta",0.2,0.4
"Chicken, Olive Oil","Pasta, Rice",0.2,0.667
"Chicken, Pasta","Olive Oil, Rice",0.2,1.0
"Chicken, Rice","Olive Oil, Pasta",0.2,0.5
"Olive Oil, Pasta","Chicken, Rice",0.2,0.5
"Olive Oil, Rice","Chicken, Pasta",0.2,0.5
"Pasta, Rice","Chicken, Olive Oil",0.2,0.667
"Chicken, Olive Oil, Pasta",Rice,0.2,1.0
"Chicken, Olive Oil, Rice",Pasta,0.2,0.667
"Chicken, Pasta, Rice",Olive Oil,0.2,1.0
"Olive Oil, Pasta, Rice",Chicken,0.2,0.667
"Chicken, Pasta","Olive Oil, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Olive Oil, Pasta",0.1,0.5
"Chicken, Olive Oil, Pasta",Tomato Sauce,0.1,0.5
"Chicken, Olive Oil, Tomato Sauce",Pasta,0.1,1.0
"Chicken, Pasta, Tomato Sauce",Olive Oil,0.1,1.0
"Chicken, Tomato Sauce","Olive Oil, Rice",0.1,0.5
"Rice, Tomato Sauce","Chicken, Olive Oil",0.1,0.5
"Chicken, Olive Oil, Tomato Sauce",Rice,0.1,1.0
"Chicken, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Olive Oil, Rice, Tomato Sauce",Chicken,0.1,0.5
"Chicken, Tomato Sauce","Pasta, Rice",0.1,0.5
"Chicken, Pasta","Rice, Tomato Sauce",0.1,0.5
"Rice, Tomato Sauce","Chicken, Pasta",0.1,0.5
"Chicken, Pasta, Tomato Sauce",Rice,0.1,1.0
"Chicken, Rice, Tomato Sauce",Pasta,0.1,1.0
"Chicken, Pasta, Rice",Tomato Sauce,0.1,0.5
"Pasta, Rice, Tomato Sauce",Chicken,0.1,0.5
"Milk, Olive Oil","Eggs, Pasta",0.1,0.5
"Eggs, Olive Oil","Milk, Pasta",0.1,1.0
"Eggs, Pasta","Milk, Olive Oil",0.1,0.5
"Milk, Olive Oil, Pasta",Eggs,0.1,0.5
"Eggs, Olive Oil, Pasta",Milk,0.1,1.0
"Eggs, Milk, Olive Oil",Pasta,0.1,1.0
"Eggs, Milk, Pasta",Olive Oil,0.1,0.5
"Milk, Olive Oil","Eggs, Tomato Sauce",0.1,0.5
"Eggs, Olive Oil","Milk, Tomato Sauce",0.1,1.0
"Eggs, Milk, Olive Oil",Tomato Sauce,0.1,1.0
"Milk, Olive Oil, Tomato Sauce",Eggs,0.1,0.5
"Eggs, Olive Oil, Tomato Sauce",Milk,0.1,1.0
Pasta,"Eggs, Milk, Tomato Sauce",0.2,0.4
Milk,"Eggs, Pasta, Tomato Sauce",0.2,0.4
Eggs,"Milk, Pasta, Tomato Sauce",0.2,0.4
Tomato Sauce,"Eggs, Milk, Pasta",0.2,0.4
"Milk, Pasta","Eggs, Tomato Sauce",0.2,0.667
"Eggs, Pasta","Milk, Tomato Sauce",0.2,1.0
"Pasta, Tomato Sauce","Eggs, Milk",0.2,0.5
"Eggs, Milk","Pasta, Tomato Sauce",0.2,0.5
"Milk, Tomato Sauce","Eggs, Pasta",0.2,0.5
"Eggs, Tomato Sauce","Milk, Pasta",0.2,0.667
"Eggs, Milk, Pasta",Tomato Sauce,0.2,1.0
"Milk, Pasta, Tomato Sauce",Eggs,0.2,0.667
"Eggs, Pasta, Tomato Sauce",Milk,0.2,1.0
"Eggs, Milk, Tomato Sauce",Pasta,0.2,0.667
"Eggs, Olive Oil","Pasta, Tomato Sauce",0.1,1.0
"Eggs, Pasta","Olive Oil, Tomato Sauce",0.1,0.5
"Eggs, Olive Oil, Pasta",Tomato Sauce,0.1,1.0
"Eggs, Olive Oil, Tomato Sauce",Pasta,0.1,1.0
"Eggs, Pasta, Tomato Sauce",Olive Oil,0.1,0.5
"Milk, Olive Oil","Pasta, Rice",0.1,0.5
"Milk, Rice","Olive Oil, Pasta",0.1,1.0
"Milk, Olive Oil, Pasta",Rice,0.1,0.5
"Milk, Olive Oil, Rice",Pasta,0.1,1.0
"Milk, Pasta, Rice",Olive Oil,0.1,1.0
Olive Oil,"Milk, Pasta, Tomato Sauce",0.2,0.4
Pasta,"Milk, Olive Oil, Tomato Sauce",0.2,0.4
Milk,"Olive Oil, Pasta, Tomato Sauce",0.2,0.4
Tomato Sauce,"Milk, Olive Oil, Pasta",0.2,0.4
"Olive Oil, Pasta","Milk, Tomato Sauce",0.2,0.5
"Milk, Olive Oil","Pasta, Tomato Sauce",0.2,1.0
"Olive Oil, Tomato Sauce","Milk, Pasta",0.2,0.667
"Milk, Pasta","Olive Oil, Tomato Sauce",0.2,0.667
"Pasta, Tomato Sauce","Milk, Olive Oil",0.2,0.5
"Milk, Tomato Sauce","Olive Oil, Pasta",0.2,0.5
"Milk, Olive Oil, Pasta",Tomato Sauce,0.2,1.0
"Olive Oil, Pasta, Tomato Sauce",Milk,0.2,0.667
"Milk, Olive Oil, Tomato Sauce",Pasta,0.2,1.0
"Milk, Pasta, Tomato Sauce",Olive Oil,0.2,0.667
"Milk, Olive Oil","Rice, Tomato Sauce",0.1,0.5
"Milk, Rice","Olive Oil, Tomato Sauce",0.1,1.0
"Rice, Tomato Sauce","Milk, Olive Oil",0.1,0.5
"Milk, Olive Oil, Rice",Tomato Sauce,0.1,1.0
"Olive Oil, Rice, Tomato Sauce",Milk,0.1,0.5
"Milk, Olive Oil, Tomato Sauce",Rice,0.1,0.5
"Milk, Rice, Tomato Sauce",Olive Oil,0.1,1.0
"Rice, Tomato Sauce","Milk, Pasta",0.1,0.5
"Milk, Rice","Pasta, Tomato Sauce",0.1,1.0
"Pasta, Rice, Tomato Sauce",Milk,0.1,0.5
"Milk, Rice, Tomato Sauce",Pasta,0.1,1.0
"Milk, Pasta, Rice",Tomato Sauce,0.1,1.0
Olive Oil,"Pasta, Rice, Tomato Sauce",0.2,0.4
Tomato Sauce,"Olive Oil, Pasta, Rice",0.2,0.4
Pasta,"Olive Oil, Rice, Tomato Sauce",0.2,0.4
Rice,"Olive Oil, Pasta, Tomato Sauce",0.2,0.4
"Olive Oil, Tomato Sauce","Pasta, Rice",0.2,0.667
"Olive Oil, Pasta","Rice, Tomato Sauce",0.2,0.5
"Olive Oil, Rice","Pasta, Tomato Sauce",0.2,0.5
"Pasta, Tomato Sauce","Olive Oil, Rice",0.2,0.5
"Rice, Tomato Sauce","Olive Oil, Pasta",0.2,1.0
"Pasta, Rice","Olive Oil, Tomato Sauce",0.2,0.667
"Olive Oil, Pasta, Tomato Sauce",Rice,0.2,0.667
"Olive Oil, Rice, Tomato Sauce",Pasta,0.2,1.0
"Olive Oil, Pasta, Rice",Tomato Sauce,0.2,0.667
"Pasta, Rice, Tomato Sauce",Olive Oil,0.2,1.0
"Bread, Chicken","Butter, Cheese, Eggs",0.1,0.5
"Chicken, Eggs","Bread, Butter, Cheese",0.1,1.0
"Butter, Eggs","Bread, Cheese, Chicken",0.1,0.5
"Bread, Chicken, Eggs","Butter, Cheese",0.1,1.0
"Bread, Cheese, Chicken","Butter, Eggs",0.1,0.5
"Bread, Butter, Chicken","Cheese, Eggs",0.1,0.5
"Cheese, Chicken, Eggs","Bread, Butter",0.1,1.0
"Butter, Chicken, Eggs","Bread, Cheese",0.1,1.0
"Bread, Butter, Eggs","Cheese, Chicken",0.1,0.5
"Butter, Cheese, Eggs","Bread, Chicken",0.1,0.5
"Bread, Cheese, Chicken, Eggs",Butter,0.1,1.0
"Bread, Butter, Chicken, Eggs",Cheese,0.1,1.0
"Bread, Butter, Cheese, Chicken",Eggs,0.1,0.5
"Butter, Cheese, Chicken, Eggs",Bread,0.1,1.0
"Bread, Butter, Cheese, Eggs",Chicken,0.1,0.5
"Bread, Chicken","Butter, Cheese, Milk",0.1,0.5
"Chicken, Milk","Bread, Butter, Cheese",0.1,0.5
"Cheese, Milk","Bread, Butter, Chicken",0.1,0.5
"Butter, Milk","Bread, Cheese, Chicken",0.1,0.5
"Bread, Chicken, Milk","Butter, Cheese",0.1,1.0
"Bread, Cheese, Chicken","Butter, Milk",0.1,0.5
"Bread, Butter, Chicken","Cheese, Milk",0.1,0.5
"Cheese, Chicken, Milk","Bread, Butter",0.1,1.0
"Butter, Chicken, Milk","Bread, Cheese",0.1,0.5
"Bread, Cheese, Milk","Butter, Chicken",0.1,0.5
"Bread, Butter, Milk","Cheese, Chicken",0.1,1.0
"Butter, Cheese, Milk","Bread, Chicken",0.1,1.0
"Bread, Cheese, Chicken, Milk",Butter,0.1,1.0
"Bread, Butter, Chicken, Milk",Cheese,0.1,1.0
"Bread, Butter, Cheese, Chicken",Milk,0.1,0.5
"Butter, Cheese, Chicken, Milk",Bread,0.1,1.0
"Bread, Butter, Cheese, Milk",Chicken,0.1,1.0
"Bread, Chicken","Butter, Cheese, Rice",0.1,0.5
"Bread, Rice","Butter, Cheese, Chicken",0.1,1.0
"Cheese, Rice","Bread, Butter, Chicken",0.1,0.5
"Bread, Cheese, Chicken","Butter, Rice",0.1,0.5
"Bread, Chicken, Rice","Butter, Cheese",0.1,1.0
"Bread, Butter, Chicken","Cheese, Rice",0.1,0.5
"Cheese, Chicken, Rice","Bread, Butter",0.1,0.5
"Bread, Cheese, Rice","Butter, Chicken",0.1,1.0
"Bread, Butter, Rice","Cheese, Chicken",0.1,1.0
"Butter, Cheese, Rice","Bread, Chicken",0.1,0.5
"Bread, Cheese, Chicken, Rice",Butter,0.1,1.0
"Bread, Butter, Cheese, Chicken",Rice,0.1,0.5
"Bread, Butter, Chicken, Rice",Cheese,0.1,1.0
"Butter, Cheese, Chicken, Rice",Bread,0.1,0.5
"Bread, Butter, Cheese, Rice",Chicken,0.1,1.0
"Bread, Chicken","Butter, Cheese, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Bread, Butter, Cheese",0.1,0.5
"Bread, Tomato Sauce","Butter, Cheese, Chicken",0.1,0.5
"Cheese, Tomato Sauce","Bread, Butter, Chicken",0.1,0.5
"Butter, Tomato Sauce","Bread, Cheese, Chicken",0.1,0.5
"Bread, Cheese, Chicken","Butter, Tomato Sauce",0.1,0.5
"Bread, Chicken, Tomato Sauce","Butter, Cheese",0.1,1.0
"Bread, Butter, Chicken","Cheese, Tomato Sauce",0.1,0.5
"Cheese, Chicken, Tomato Sauce","Bread, Butter",0.1,1.0
"Butter, Chicken, Tomato Sauce","Bread, Cheese",0.1,0.5
"Bread, Cheese, Tomato Sauce","Butter, Chicken",0.1,0.5
"Bread, Butter, Tomato Sauce","Cheese, Chicken",0.1,1.0
"Butter, Cheese, Tomato Sauce","Bread, Chicken",0.1,1.0
"Bread, Cheese, Chicken, Tomato Sauce",Butter,0.1,1.0
"Bread, Butter, Cheese, Chicken",Tomato Sauce,0.1,0.5
"Bread, Butter, Chicken, Tomato Sauce",Cheese,0.1,1.0
"Butter, Cheese, Chicken, Tomato Sauce",Bread,0.1,1.0
"Bread, Butter, Cheese, Tomato Sauce",Chicken,0.1,1.0
"Cheese, Milk","Bread, Butter, Eggs",0.1,0.5
"Butter, Milk","Bread, Cheese, Eggs",0.1,0.5
"Butter, Eggs","Bread, Cheese, Milk",0.1,0.5
"Bread, Cheese, Milk","Butter, Eggs",0.1,0.5
"Bread, Butter, Milk","Cheese, Eggs",0.1,1.0
"Bread, Butter, Eggs","Cheese, Milk",0.1,0.5
"Cheese, Eggs, Milk","Bread, Butter",0.1,0.5
"Butter, Eggs, Milk","Bread, Cheese",0.1,1.0
"Butter, Cheese, Milk","Bread, Eggs",0.1,1.0
"Butter, Cheese, Eggs","Bread, Milk",0.1,0.5
"Bread, Cheese, Eggs, Milk",Butter,0.1,0.5
"Bread, Butter, Eggs, Milk",Cheese,0.1,1.0
"Bread, Butter, Cheese, Milk",Eggs,0.1,1.0
"Bread, Butter, Cheese, Eggs",Milk,0.1,0.5
"Butter, Cheese, Eggs, Milk",Bread,0.1,1.0
"Bread, Tomato Sauce","Butter, Cheese, Eggs",0.1,0.5
"Butter, Eggs","Bread, Cheese, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Bread, Butter, Eggs",0.1,0.5
"Butter, Tomato Sauce","Bread, Cheese, Eggs",0.1,0.5
"Bread, Eggs, Tomato Sauce","Butter, Cheese",0.1,0.5
"Bread, Butter, Eggs","Cheese, Tomato Sauce",0.1,0.5
"Bread, Cheese, Tomato Sauce","Butter, Eggs",0.1,0.5
"Bread, Butter, Tomato Sauce","Cheese, Eggs",0.1,1.0
"Cheese, Eggs, Tomato Sauce","Bread, Butter",0.1,0.5
"Butter, Cheese, Eggs","Bread, Tomato Sauce",0.1,0.5
"Butter, Eggs, Tomato Sauce","Bread, Cheese",0.1,1.0
"Butter, Cheese, Tomato Sauce","Bread, Eggs",0.1,1.0
"Bread, Cheese, Eggs, Tomato Sauce",Butter,0.1,0.5
"Bread, Butter, Cheese, Eggs",Tomato Sauce,0.1,0.5
"Bread, Butter, Eggs, Tomato Sauce",Cheese,0.1,1.0
"Bread, Butter, Cheese, Tomato Sauce",Eggs,0.1,1.0
"Butter, Cheese, Eggs, Tomato Sauce",Bread,0.1,1.0
"Bread, Tomato Sauce","Butter, Cheese, Milk",0.1,0.5
"Cheese, Milk","Bread, Butter, Tomato Sauce",0.1,0.5
"Butter, Milk","Bread, Cheese, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Bread, Butter, Milk",0.1,0.5
"Butter, Tomato Sauce","Bread, Cheese, Milk",0.1,0.5
"Bread, Cheese, Milk","Butter, Tomato Sauce",0.1,0.5
"Bread, Milk, Tomato Sauce","Butter, Cheese",0.1,0.5
"Bread, Butter, Milk","Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Tomato Sauce","Butter, Milk",0.1,0.5
"Bread, Butter, Tomato Sauce","Cheese, Milk",0.1,1.0
"Cheese, Milk, Tomato Sauce","Bread, Butter",0.1,0.5
"Butter, Cheese, Milk","Bread, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Bread, Cheese",0.1,0.5
"Butter, Cheese, Tomato Sauce","Bread, Milk",0.1,1.0
"Bread, Cheese, Milk, Tomato Sauce",Butter,0.1,0.5
"Bread, Butter, Cheese, Milk",Tomato Sauce,0.1,1.0
"Bread, Butter, Milk, Tomato Sauce",Cheese,0.1,1.0
"Bread, Butter, Cheese, Tomato Sauce",Milk,0.1,1.0
"Butter, Cheese, Milk, Tomato Sauce",Bread,0.1,1.0
"Bread, Chicken","Butter, Eggs, Milk",0.1,0.5
"Chicken, Milk","Bread, Butter, Eggs",0.1,0.5
"Chicken, Eggs","Bread, Butter, Milk",0.1,1.0
"Butter, Milk","Bread, Chicken, Eggs",0.1,0.5
"Butter, Eggs","Bread, Chicken, Milk",0.1,0.5
"Bread, Chicken, Milk","Butter, Eggs",0.1,1.0
"Bread, Chicken, Eggs","Butter, Milk",0.1,1.0
"Bread, Butter, Chicken","Eggs, Milk",0.1,0.5
"Chicken, Eggs, Milk","Bread, Butter",0.1,1.0
"Butter, Chicken, Milk","Bread, Eggs",0.1,0.5
"Butter, Chicken, Eggs","Bread, Milk",0.1,1.0
"Bread, Butter, Milk","Chicken, Eggs",0.1,1.0
"Bread, Butter, Eggs","Chicken, Milk",0.1,0.5
"Butter, Eggs, Milk","Bread, Chicken",0.1,1.0
"Bread, Chicken, Eggs, Milk",Butter,0.1,1.0
"Bread, Butter, Chicken, Milk",Eggs,0.1,1.0
"Bread, Butter, Chicken, Eggs",Milk,0.1,1.0
"Butter, Chicken, Eggs, Milk",Bread,0.1,1.0
"Bread, Butter, Eggs, Milk",Chicken,0.1,1.0
"Bread, Chicken","Butter, Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs","Bread, Butter, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Bread, Butter, Eggs",0.1,0.5
"Bread, Tomato Sauce","Butter, Chicken, Eggs",0.1,0.5
"Butter, Eggs","Bread, Chicken, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Bread, Chicken, Eggs",0.1,0.5
"Bread, Chicken, Eggs","Butter, Tomato Sauce",0.1,1.0
"Bread, Chicken, Tomato Sauce","Butter, Eggs",0.1,1.0
"Bread, Butter, Chicken","Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs, Tomato Sauce","Bread, Butter",0.1,1.0
"Butter, Chicken, Eggs","Bread, Tomato Sauce",0.1,1.0
"Butter, Chicken, Tomato Sauce","Bread, Eggs",0.1,0.5
"Bread, Eggs, Tomato Sauce","Butter, Chicken",0.1,0.5
"Bread, Butter, Eggs","Chicken, Tomato Sauce",0.1,0.5
"Bread, Butter, Tomato Sauce","Chicken, Eggs",0.1,1.0
"Butter, Eggs, Tomato Sauce","Bread, Chicken",0.1,1.0
"Bread, Chicken, Eggs, Tomato Sauce",Butter,0.1,1.0
"Bread, Butter, Chicken, Eggs",Tomato Sauce,0.1,1.0
"Bread, Butter, Chicken, Tomato Sauce",Eggs,0.1,1.0
"Butter, Chicken, Eggs, Tomato Sauce",Bread,0.1,1.0
"Bread, Butter, Eggs, Tomato Sauce",Chicken,0.1,1.0
"Bread, Chicken","Butter, Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk","Bread, Butter, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Bread, Butter, Milk",0.1,0.5
"Bread, Tomato Sauce","Butter, Chicken, Milk",0.1,0.5
"Butter, Milk","Bread, Chicken, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Bread, Chicken, Milk",0.1,0.5
"Bread, Chicken, Milk","Butter, Tomato Sauce",0.1,1.0
"Bread, Chicken, Tomato Sauce","Butter, Milk",0.1,1.0
"Bread, Butter, Chicken","Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk, Tomato Sauce","Bread, Butter",0.1,0.5
"Butter, Chicken, Milk","Bread, Tomato Sauce",0.1,0.5
"Butter, Chicken, Tomato Sauce","Bread, Milk",0.1,0.5
"Bread, Milk, Tomato Sauce","Butter, Chicken",0.1,0.5
"Bread, Butter, Milk","Chicken, Tomato Sauce",0.1,1.0
"Bread, Butter, Tomato Sauce","Chicken, Milk",0.1,1.0
"Butter, Milk, Tomato Sauce","Bread, Chicken",0.1,0.5
"Bread, Chicken, Milk, Tomato Sauce",Butter,0.1,1.0
"Bread, Butter, Chicken, Milk",Tomato Sauce,0.1,1.0
"Bread, Butter, Chicken, Tomato Sauce",Milk,0.1,1.0
"Butter, Chicken, Milk, Tomato Sauce",Bread,0.1,0.5
"Bread, Butter, Milk, Tomato Sauce",Chicken,0.1,1.0
"Bread, Tomato Sauce","Butter, Eggs, Milk",0.1,0.5
"Butter, Milk","Bread, Eggs, Tomato Sauce",0.1,0.5
"Butter, Eggs","Bread, Milk, Tomato Sauce",0.1,0.5
"Butter, Tomato Sauce","Bread, Eggs, Milk",0.1,0.5
"Bread, Milk, Tomato Sauce","Butter, Eggs",0.1,0.5
"Bread, Butter, Milk","Eggs, Tomato Sauce",0.1,1.0
"Bread, Eggs, Tomato Sauce","Butter, Milk",0.1,0.5
"Bread, Butter, Eggs","Milk, Tomato Sauce",0.1,0.5
"Bread, Butter, Tomato Sauce","Eggs, Milk",0.1,1.0
"Butter, Eggs, Milk","Bread, Tomato Sauce",0.1,1.0
"Butter, Milk, Tomato Sauce","Bread, Eggs",0.1,0.5
"Butter, Eggs, Tomato Sauce","Bread, Milk",0.1,1.0
"Bread, Eggs, Milk, Tomato Sauce",Butter,0.1,0.5
"Bread, Butter, Eggs, Milk",Tomato Sauce,0.1,1.0
"Bread, Butter, Milk, Tomato Sauce",Eggs,0.1,1.0
"Bread, Butter, Eggs, Tomato Sauce",Milk,0.1,1.0
"Butter, Eggs, Milk, Tomato Sauce",Bread,0.1,1.0
"Bread, Chicken","Cheese, Eggs, Milk",0.1,0.5
"Chicken, Milk","Bread, Cheese, Eggs",0.1,0.5
"Chicken, Eggs","Bread, Cheese, Milk",0.1,1.0
"Cheese, Milk","Bread, Chicken, Eggs",0.1,0.5
"Bread, Chicken, Milk","Cheese, Eggs",0.1,1.0
"Bread, Chicken, Eggs","Cheese, Milk",0.1,1.0
"Bread, Cheese, Chicken","Eggs, Milk",0.1,0.5
"Chicken, Eggs, Milk","Bread, Cheese",0.1,1.0
"Cheese, Chicken, Milk","Bread, Eggs",0.1,1.0
"Cheese, Chicken, Eggs","Bread, Milk",0.1,1.0
"Bread, Cheese, Milk","Chicken, Eggs",0.1,0.5
"Cheese, Eggs, Milk","Bread, Chicken",0.1,0.5
"Bread, Chicken, Eggs, Milk",Cheese,0.1,1.0
"Bread, Cheese, Chicken, Milk",Eggs,0.1,1.0
"Bread, Cheese, Chicken, Eggs",Milk,0.1,1.0
"Cheese, Chicken, Eggs, Milk",Bread,0.1,1.0
"Bread, Cheese, Eggs, Milk",Chicken,0.1,0.5
"Bread, Chicken","Cheese, Eggs, Tomato Sauce",0.1,0.5
"Chicken, Eggs","Bread, Cheese, Tomato Sauce",0.1,1.0
"Chicken, Tomato Sauce","Bread, Cheese, Eggs",0.1,0.5
"Bread, Tomato Sauce","Cheese, Chicken, Eggs",0.1,0.5
"Cheese, Tomato Sauce","Bread, Chicken, Eggs",0.1,0.5
"Bread, Chicken, Eggs","Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken","Eggs, Tomato Sauce",0.1,0.5
"Bread, Chicken, Tomato Sauce","Cheese, Eggs",0.1,1.0
"Cheese, Chicken, Eggs","Bread, Tomato Sauce",0.1,1.0
"Chicken, Eggs, Tomato Sauce","Bread, Cheese",0.1,1.0
"Cheese, Chicken, Tomato Sauce","Bread, Eggs",0.1,1.0
"Bread, Eggs, Tomato Sauce","Cheese, Chicken",0.1,0.5
"Bread, Cheese, Tomato Sauce","Chicken, Eggs",0.1,0.5
"Cheese, Eggs, Tomato Sauce","Bread, Chicken",0.1,0.5
"Bread, Cheese, Chicken, Eggs",Tomato Sauce,0.1,1.0
"Bread, Chicken, Eggs, Tomato Sauce",Cheese,0.1,1.0
"Bread, Cheese, Chicken, Tomato Sauce",Eggs,0.1,1.0
"Cheese, Chicken, Eggs, Tomato Sauce",Bread,0.1,1.0
"Bread, Cheese, Eggs, Tomato Sauce",Chicken,0.1,0.5
"Bread, Chicken","Cheese, Milk, Tomato Sauce",0.1,0.5
"Chicken, Milk","Bread, Cheese, Tomato Sauce",0.1,0.5
"Chicken, Tomato Sauce","Bread, Cheese, Milk",0.1,0.5
"Bread, Tomato Sauce","Cheese, Chicken, Milk",0.1,0.5
"Cheese, Milk","Bread, Chicken, Tomato Sauce",0.1,0.5
"Cheese, Tomato Sauce","Bread, Chicken, Milk",0.1,0.5
"Bread, Chicken, Milk","Cheese, Tomato Sauce",0.1,1.0
"Bread, Cheese, Chicken","Milk, Tomato Sauce",0.1,0.5
"Bread, Chicken, Tomato Sauce","Cheese, Milk",0.1,1.0
"Cheese, Chicken, Milk","Bread, Tomato Sauce",0.1,1.0
"Chicken, Milk, Tomato Sauce","Bread, Cheese",0.1,0.5
"Cheese, Chicken, Tomato Sauce","Bread, Milk",0.1,1.0
"Bread, Cheese, Milk","Chicken, Tomato Sauce",0.1,0.5
"Bread, Milk, Tomato Sauce","Cheese, Chicken",0.1,0.5
"Bread, Cheese, Tomato Sauce","Chicken, Milk",0.1,0.5
"Cheese, Milk, Tomato Sauce","Bread, Chicken",0.1,0.5
"Bread, Cheese, Chicken, Milk",Tomato Sauce,0.1,1.0
"Bread, Chicken, Milk, Tomato Sauce",Cheese,0.1,1.0
"Bread, Cheese, Chicken, Tomato Sauce",Milk,0.1,1.0
"Cheese, Chicken, Milk, Tomato Sauce",Bread,0.1,1.0
"Bread, Cheese, Milk, Tomato Sauce",Chicken,0.1,0.5
"Bread, Pasta","Cheese, Eggs, Milk",0.1,1.0
"Eggs, Pasta","Bread, Cheese, Milk",0.1,0.5
"Cheese, Pasta","Bread, Eggs, Milk",0.1,0.5
"Cheese, Milk","Bread, Eggs, Pasta",0.1,0.5
"Bread, Milk, Pasta","Cheese, Eggs",0.1,1.0
"Bread, Eggs, Pasta","Cheese, Milk",0.1,1.0
"Bread, Cheese, Pasta","Eggs, Milk",0.1,1.0
"Bread, Cheese, Milk","Eggs, Pasta",0.1,0.5
"Eggs, Milk, Pasta","Bread, Cheese",0.1,0.5
"Cheese, Milk, Pasta","Bread, Eggs",0.1,1.0
"Cheese, Eggs, Pasta","Bread, Milk",0.1,1.0
"Cheese, Eggs, Milk","Bread, Pasta",0.1,0.5
"Bread, Eggs, Milk, Pasta",Cheese,0.1,1.0
"Bread, Cheese, Milk, Pasta",Eggs,0.1,1.0
"Bread, Cheese, Eggs, Pasta",Milk,0.1,1.0
"Bread, Cheese, Eggs, Milk",Pasta,0.1,0.5
"Cheese, Eggs, Milk, Pasta",Bread,0.1,1.0
Bread,"Cheese, Eggs, Milk, Tomato Sauce",0.2,0.4
Milk,"Bread, Cheese, Eggs, Tomato Sauce",0.2,0.4
Eggs,"Bread, Cheese, Milk, Tomato Sauce",0.2,0.4
Cheese,"Bread, Eggs, Milk, Tomato Sauce",0.2,0.4
Tomato Sauce,"Bread, Cheese, Eggs, Milk",0.2,0.4
"Bread, Milk","Cheese, Eggs, Tomato Sauce",0.2,0.667
"Bread, Eggs","Cheese, Milk, Tomato Sauce",0.2,0.5
"Bread, Cheese","Eggs, Milk, Tomato Sauce",0.2,0.5
"Bread, Tomato Sauce","Cheese, Eggs, Milk",0.2,1.0
"Eggs, Milk","Bread, Cheese, Tomato Sauce",0.2,0.5
"Cheese, Milk","Bread, Eggs, Tomato Sauce",0.2,1.0
"Milk, Tomato Sauce","Bread, Cheese, Eggs",0.2,0.5
"Cheese, Eggs","Bread, Milk, Tomato Sauce",0.2,0.667
"Eggs, Tomato Sauce","Bread, Cheese, Milk",0.2,0.667
