antecedents,consequents,support,confidence,lift
"Cap, Running Shoes, Shorts, Track Pants",Sweatshirt,0.1,1.0,2.0
"Running Shoes, Shorts, Sweatshirt, Track Pants",Cap,0.1,1.0,2.0
"Cap, Shorts, Sweatshirt, Track Pants",Running Shoes,0.1,1.0,2.0
"Cap, Running Shoes, Shorts, Sweatshirt",Track Pants,0.1,1.0,2.0
"Cap, Running Shoes, Track Pants","Shorts, Sweatshirt",0.1,0.5,1.25
"Running Shoes, Sweatshirt, Track Pants","Cap, Shorts",0.1,1.0,3.3333333333333335
"Running Shoes, Shorts, Track Pants","Cap, Sweatshirt",0.1,1.0,5.0
"Cap, Sweatshirt, Track Pants","Running Shoes, Shorts",0.1,1.0,5.0
"Cap, Shorts, Track Pants","Running Shoes, Sweatshirt",0.1,1.0,10.0
"Shorts, Sweatshirt, Track Pants","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Running Shoes, Sweatshirt","Shorts, Track Pants",0.1,1.0,5.0
"Cap, Running Shoes, Shorts","Sweatshirt, Track Pants",0.1,0.5,1.6666666666666667
"Running Shoes, Shorts, Sweatshirt","Cap, Track Pants",0.1,1.0,5.0
"Cap, Shorts, Sweatshirt","Running Shoes, Track Pants",0.1,0.5,2.5
"Running Shoes, Track Pants","Cap, Shorts, Sweatshirt",0.1,0.5,2.5
"Cap, Track Pants","Running Shoes, Shorts, Sweatshirt",0.1,0.5,5.0
"Shorts, Track Pants","Cap, Running Shoes, Sweatshirt",0.1,0.5,5.0
"Running Shoes, Sweatshirt","Cap, Shorts, Track Pants",0.1,1.0,10.0
"Running Shoes, Shorts","Cap, Sweatshirt, Track Pants",0.1,0.5,5.0
"Cap, Sweatshirt","Running Shoes, Shorts, Track Pants",0.1,0.5,5.0
"Cap, Gloves, Sweatshirt, Track Pants",Shorts,0.1,1.0,2.0
"Cap, Gloves, Shorts, Track Pants",Sweatshirt,0.1,1.0,2.0
"Gloves, Shorts, Sweatshirt, Track Pants",Cap,0.1,0.5,1.0
"Cap, Shorts, Sweatshirt, Track Pants",Gloves,0.1,1.0,2.0
"Cap, Gloves, Shorts, Sweatshirt",Track Pants,0.1,1.0,2.0
"Cap, Gloves, Track Pants","Shorts, Sweatshirt",0.1,0.5,1.25
"Gloves, Shorts, Track Pants","Cap, Sweatshirt",0.1,0.5,2.5
"Cap, Sweatshirt, Track Pants","Gloves, Shorts",0.1,1.0,3.3333333333333335
"Cap, Shorts, Track Pants","Gloves, Sweatshirt",0.1,1.0,2.5
"Shorts, Sweatshirt, Track Pants","Cap, Gloves",0.1,0.5,2.5
"Cap, Gloves, Sweatshirt","Shorts, Track Pants",0.1,1.0,5.0
"Cap, Gloves, Shorts","Sweatshirt, Track Pants",0.1,1.0,3.3333333333333335
"Cap, Shorts, Sweatshirt","Gloves, Track Pants",0.1,0.5,1.25
"Cap, Track Pants","Gloves, Shorts, Sweatshirt",0.1,0.5,1.6666666666666667
"Shorts, Track Pants","Cap, Gloves, Sweatshirt",0.1,0.5,5.0
"Cap, Gloves","Shorts, Sweatshirt, Track Pants",0.1,0.5,2.5
"Cap, Sweatshirt","Gloves, Shorts, Track Pants",0.1,0.5,2.5
"Cap, Gloves, Running Shoes, Track Pants",Shorts,0.1,0.5,1.0
"Gloves, Running Shoes, Shorts, Track Pants",Cap,0.1,1.0,2.0
"Cap, Running Shoes, Shorts, Track Pants",Gloves,0.1,1.0,2.0
"Cap, Gloves, Shorts, Track Pants",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Shorts",Track Pants,0.1,1.0,2.0
"Gloves, Running Shoes, Track Pants","Cap, Shorts",0.1,0.5,1.6666666666666667
"Cap, Running Shoes, Track Pants","Gloves, Shorts",0.1,0.5,1.6666666666666667
"Running Shoes, Shorts, Track Pants","Cap, Gloves",0.1,1.0,5.0
"Cap, Gloves, Track Pants","Running Shoes, Shorts",0.1,0.5,2.5
"Gloves, Shorts, Track Pants","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Shorts, Track Pants","Gloves, Running Shoes",0.1,1.0,5.0
"Cap, Gloves, Running Shoes","Shorts, Track Pants",0.1,0.5,2.5
"Gloves, Running Shoes, Shorts","Cap, Track Pants",0.1,1.0,5.0
"Cap, Running Shoes, Shorts","Gloves, Track Pants",0.1,0.5,1.25
"Cap, Gloves, Shorts","Running Shoes, Track Pants",0.1,1.0,5.0
"Running Shoes, Track Pants","Cap, Gloves, Shorts",0.1,0.5,5.0
"Cap, Track Pants","Gloves, Running Shoes, Shorts",0.1,0.5,5.0
"Shorts, Track Pants","Cap, Gloves, Running Shoes",0.1,0.5,2.5
"Gloves, Running Shoes","Cap, Shorts, Track Pants",0.1,0.5,5.0
"Running Shoes, Shorts","Cap, Gloves, Track Pants",0.1,0.5,2.5
"Cap, Gloves","Running Shoes, Shorts, Track Pants",0.1,0.5,5.0
"Cap, Gloves, Running Shoes, Sweatshirt, Track Pants",Shorts,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Shorts, Track Pants",Sweatshirt,0.1,1.0,2.0
"Gloves, Running Shoes, Shorts, Sweatshirt, Track Pants",Cap,0.1,1.0,2.0
"Cap, Running Shoes, Shorts, Sweatshirt, Track Pants",Gloves,0.1,1.0,2.0
"Cap, Gloves, Shorts, Sweatshirt, Track Pants",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Shorts, Sweatshirt",Track Pants,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Track Pants","Shorts, Sweatshirt",0.1,0.5,1.25
"Gloves, Running Shoes, Sweatshirt, Track Pants","Cap, Shorts",0.1,1.0,3.3333333333333335
"Gloves, Running Shoes, Shorts, Track Pants","Cap, Sweatshirt",0.1,1.0,5.0
"Cap, Running Shoes, Sweatshirt, Track Pants","Gloves, Shorts",0.1,1.0,3.3333333333333335
"Cap, Running Shoes, Shorts, Track Pants","Gloves, Sweatshirt",0.1,1.0,2.5
"Running Shoes, Shorts, Sweatshirt, Track Pants","Cap, Gloves",0.1,1.0,5.0
"Cap, Gloves, Sweatshirt, Track Pants","Running Shoes, Shorts",0.1,1.0,5.0
"Cap, Gloves, Shorts, Track Pants","Running Shoes, Sweatshirt",0.1,1.0,10.0
"Gloves, Shorts, Sweatshirt, Track Pants","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Shorts, Sweatshirt, Track Pants","Gloves, Running Shoes",0.1,1.0,5.0
"Cap, Gloves, Running Shoes, Sweatshirt","Shorts, Track Pants",0.1,1.0,5.0
"Cap, Gloves, Running Shoes, Shorts","Sweatshirt, Track Pants",0.1,1.0,3.3333333333333335
"Gloves, Running Shoes, Shorts, Sweatshirt","Cap, Track Pants",0.1,1.0,5.0
"Cap, Running Shoes, Shorts, Sweatshirt","Gloves, Track Pants",0.1,1.0,2.5
"Cap, Gloves, Shorts, Sweatshirt","Running Shoes, Track Pants",0.1,1.0,5.0
"Gloves, Running Shoes, Track Pants","Cap, Shorts, Sweatshirt",0.1,0.5,2.5
"Cap, Running Shoes, Track Pants","Gloves, Shorts, Sweatshirt",0.1,0.5,1.6666666666666667
"Running Shoes, Sweatshirt, Track Pants","Cap, Gloves, Shorts",0.1,1.0,10.0
"Running Shoes, Shorts, Track Pants","Cap, Gloves, Sweatshirt",0.1,1.0,10.0
"Cap, Gloves, Track Pants","Running Shoes, Shorts, Sweatshirt",0.1,0.5,5.0
"Gloves, Shorts, Track Pants","Cap, Running Shoes, Sweatshirt",0.1,0.5,5.0
"Cap, Sweatshirt, Track Pants","Gloves, Running Shoes, Shorts",0.1,1.0,10.0
"Cap, Shorts, Track Pants","Gloves, Running Shoes, Sweatshirt",0.1,1.0,10.0
"Shorts, Sweatshirt, Track Pants","Cap, Gloves, Running Shoes",0.1,0.5,2.5
"Cap, Gloves, Running Shoes","Shorts, Sweatshirt, Track Pants",0.1,0.5,2.5
"Gloves, Running Shoes, Sweatshirt","Cap, Shorts, Track Pants",0.1,1.0,10.0
"Gloves, Running Shoes, Shorts","Cap, Sweatshirt, Track Pants",0.1,1.0,10.0
"Cap, Running Shoes, Sweatshirt","Gloves, Shorts, Track Pants",0.1,1.0,5.0
"Cap, Running Shoes, Shorts","Gloves, Sweatshirt, Track Pants",0.1,0.5,1.6666666666666667
"Running Shoes, Shorts, Sweatshirt","Cap, Gloves, Track Pants",0.1,1.0,5.0
"Cap, Gloves, Sweatshirt","Running Shoes, Shorts, Track Pants",0.1,1.0,10.0
"Cap, Gloves, Shorts","Running Shoes, Sweatshirt, Track Pants",0.1,1.0,10.0
"Cap, Shorts, Sweatshirt","Gloves, Running Shoes, Track Pants",0.1,0.5,2.5
"Running Shoes, Track Pants","Cap, Gloves, Shorts, Sweatshirt",0.1,0.5,5.0
"Cap, Track Pants","Gloves, Running Shoes, Shorts, Sweatshirt",0.1,0.5,5.0
"Shorts, Track Pants","Cap, Gloves, Running Shoes, Sweatshirt",0.1,0.5,5.0
"Gloves, Running Shoes","Cap, Shorts, Sweatshirt, Track Pants",0.1,0.5,5.0
"Running Shoes, Sweatshirt","Cap, Gloves, Shorts, Track Pants",0.1,1.0,10.0
"Running Shoes, Shorts","Cap, Gloves, Sweatshirt, Track Pants",0.1,0.5,5.0
"Cap, Gloves","Running Shoes, Shorts, Sweatshirt, Track Pants",0.1,0.5,5.0
"Cap, Sweatshirt","Gloves, Running Shoes, Shorts, Track Pants",0.1,0.5,5.0
"Cap, Track Pants, Training Shirt",Shorts,0.1,1.0,2.0
"Cap, Shorts, Track Pants",Training Shirt,0.1,1.0,2.0
"Shorts, Track Pants, Training Shirt",Cap,0.1,0.5,1.0
"Cap, Track Pants","Shorts, Training Shirt",0.1,0.5,1.25
"Track Pants, Training Shirt","Cap, Shorts",0.1,0.5,1.6666666666666667
"Shorts, Track Pants","Cap, Training Shirt",0.1,0.5,1.25
"Cap, Sweatshirt, Training Shirt",Track Pants,0.1,0.5,1.0
"Cap, Sweatshirt, Track Pants",Training Shirt,0.1,1.0,2.0
"Sweatshirt, Track Pants, Training Shirt",Cap,0.1,0.5,1.0
"Cap, Track Pants, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Cap, Sweatshirt","Track Pants, Training Shirt",0.1,0.5,2.5
"Cap, Track Pants","Sweatshirt, Training Shirt",0.1,0.5,1.6666666666666667
"Track Pants, Training Shirt","Cap, Sweatshirt",0.1,0.5,2.5
"Cap, Track Pants, Training Shirt",Running Shoes,0.1,1.0,2.0
"Running Shoes, Track Pants, Training Shirt",Cap,0.1,1.0,2.0
"Cap, Running Shoes, Track Pants",Training Shirt,0.1,0.5,1.0
"Track Pants, Training Shirt","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Track Pants","Running Shoes, Training Shirt",0.1,0.5,1.6666666666666667
"Running Shoes, Track Pants","Cap, Training Shirt",0.1,0.5,1.25
"Cap, Gloves, Training Shirt",Track Pants,0.1,1.0,2.0
"Cap, Track Pants, Training Shirt",Gloves,0.1,1.0,2.0
"Cap, Gloves, Track Pants",Training Shirt,0.1,0.5,1.0
"Gloves, Track Pants, Training Shirt",Cap,0.1,0.5,1.0
"Cap, Gloves","Track Pants, Training Shirt",0.1,0.5,2.5
"Cap, Track Pants","Gloves, Training Shirt",0.1,0.5,2.5
"Gloves, Training Shirt","Cap, Track Pants",0.1,0.5,2.5
"Track Pants, Training Shirt","Cap, Gloves",0.1,0.5,2.5
"Cap, Sweatshirt, Track Pants, Training Shirt",Shorts,0.1,1.0,2.0
"Cap, Shorts, Sweatshirt, Track Pants",Training Shirt,0.1,1.0,2.0
"Cap, Shorts, Track Pants, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Shorts, Sweatshirt, Track Pants, Training Shirt",Cap,0.1,0.5,1.0
"Cap, Shorts, Sweatshirt, Training Shirt",Track Pants,0.1,0.5,1.0
"Cap, Sweatshirt, Track Pants","Shorts, Training Shirt",0.1,1.0,2.5
"Cap, Track Pants, Training Shirt","Shorts, Sweatshirt",0.1,1.0,2.5
"Cap, Shorts, Track Pants","Sweatshirt, Training Shirt",0.1,1.0,3.3333333333333335
"Sweatshirt, Track Pants, Training Shirt","Cap, Shorts",0.1,0.5,1.6666666666666667
"Shorts, Sweatshirt, Track Pants","Cap, Training Shirt",0.1,0.5,1.25
"Shorts, Track Pants, Training Shirt","Cap, Sweatshirt",0.1,0.5,2.5
"Cap, Sweatshirt, Training Shirt","Shorts, Track Pants",0.1,0.5,2.5
"Cap, Shorts, Sweatshirt","Track Pants, Training Shirt",0.1,0.5,2.5
"Cap, Track Pants","Shorts, Sweatshirt, Training Shirt",0.1,0.5,1.6666666666666667
"Track Pants, Training Shirt","Cap, Shorts, Sweatshirt",0.1,0.5,2.5
"Shorts, Track Pants","Cap, Sweatshirt, Training Shirt",0.1,0.5,2.5
"Cap, Sweatshirt","Shorts, Track Pants, Training Shirt",0.1,0.5,2.5
"Cap, Running Shoes, Track Pants, Training Shirt",Shorts,0.1,1.0,2.0
"Cap, Running Shoes, Shorts, Track Pants",Training Shirt,0.1,1.0,2.0
"Running Shoes, Shorts, Track Pants, Training Shirt",Cap,0.1,1.0,2.0
"Cap, Shorts, Track Pants, Training Shirt",Running Shoes,0.1,1.0,2.0
"Cap, Running Shoes, Shorts, Training Shirt",Track Pants,0.1,0.5,1.0
"Cap, Running Shoes, Track Pants","Shorts, Training Shirt",0.1,0.5,1.25
"Running Shoes, Track Pants, Training Shirt","Cap, Shorts",0.1,1.0,3.3333333333333335
"Running Shoes, Shorts, Track Pants","Cap, Training Shirt",0.1,1.0,2.5
"Cap, Track Pants, Training Shirt","Running Shoes, Shorts",0.1,1.0,5.0
"Cap, Shorts, Track Pants","Running Shoes, Training Shirt",0.1,1.0,3.3333333333333335
"Shorts, Track Pants, Training Shirt","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Running Shoes, Shorts","Track Pants, Training Shirt",0.1,0.5,2.5
"Running Shoes, Shorts, Training Shirt","Cap, Track Pants",0.1,0.5,2.5
"Running Shoes, Track Pants","Cap, Shorts, Training Shirt",0.1,0.5,1.6666666666666667
"Cap, Track Pants","Running Shoes, Shorts, Training Shirt",0.1,0.5,2.5
"Track Pants, Training Shirt","Cap, Running Shoes, Shorts",0.1,0.5,2.5
"Shorts, Track Pants","Cap, Running Shoes, Training Shirt",0.1,0.5,1.6666666666666667
"Running Shoes, Shorts","Cap, Track Pants, Training Shirt",0.1,0.5,5.0
"Cap, Gloves, Track Pants, Training Shirt",Shorts,0.1,1.0,2.0
"Cap, Gloves, Shorts, Track Pants",Training Shirt,0.1,1.0,2.0
"Gloves, Shorts, Track Pants, Training Shirt",Cap,0.1,0.5,1.0
"Cap, Shorts, Track Pants, Training Shirt",Gloves,0.1,1.0,2.0
"Cap, Gloves, Shorts, Training Shirt",Track Pants,0.1,1.0,2.0
"Cap, Gloves, Track Pants","Shorts, Training Shirt",0.1,0.5,1.25
"Gloves, Track Pants, Training Shirt","Cap, Shorts",0.1,0.5,1.6666666666666667
"Gloves, Shorts, Track Pants","Cap, Training Shirt",0.1,0.5,1.25
"Cap, Track Pants, Training Shirt","Gloves, Shorts",0.1,1.0,3.3333333333333335
"Cap, Shorts, Track Pants","Gloves, Training Shirt",0.1,1.0,5.0
"Shorts, Track Pants, Training Shirt","Cap, Gloves",0.1,0.5,2.5
"Cap, Gloves, Training Shirt","Shorts, Track Pants",0.1,1.0,5.0
"Cap, Gloves, Shorts","Track Pants, Training Shirt",0.1,1.0,5.0
"Gloves, Shorts, Training Shirt","Cap, Track Pants",0.1,0.5,2.5
"Cap, Track Pants","Gloves, Shorts, Training Shirt",0.1,0.5,2.5
"Track Pants, Training Shirt","Cap, Gloves, Shorts",0.1,0.5,5.0
"Shorts, Track Pants","Cap, Gloves, Training Shirt",0.1,0.5,5.0
"Cap, Gloves","Shorts, Track Pants, Training Shirt",0.1,0.5,2.5
"Gloves, Training Shirt","Cap, Shorts, Track Pants",0.1,0.5,5.0
"Cap, Running Shoes, Sweatshirt, Track Pants",Training Shirt,0.1,1.0,2.0
"Cap, Running Shoes, Track Pants, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Running Shoes, Sweatshirt, Track Pants, Training Shirt",Cap,0.1,1.0,2.0
"Cap, Sweatshirt, Track Pants, Training Shirt",Running Shoes,0.1,1.0,2.0
"Cap, Running Shoes, Sweatshirt, Training Shirt",Track Pants,0.1,1.0,2.0
"Cap, Running Shoes, Track Pants","Sweatshirt, Training Shirt",0.1,0.5,1.6666666666666667
"Running Shoes, Sweatshirt, Track Pants","Cap, Training Shirt",0.1,1.0,2.5
"Running Shoes, Track Pants, Training Shirt","Cap, Sweatshirt",0.1,1.0,5.0
"Cap, Sweatshirt, Track Pants","Running Shoes, Training Shirt",0.1,1.0,3.3333333333333335
"Cap, Track Pants, Training Shirt","Running Shoes, Sweatshirt",0.1,1.0,10.0
"Sweatshirt, Track Pants, Training Shirt","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Running Shoes, Sweatshirt","Track Pants, Training Shirt",0.1,1.0,5.0
"Running Shoes, Sweatshirt, Training Shirt","Cap, Track Pants",0.1,1.0,5.0
"Cap, Sweatshirt, Training Shirt","Running Shoes, Track Pants",0.1,0.5,2.5
"Running Shoes, Track Pants","Cap, Sweatshirt, Training Shirt",0.1,0.5,2.5
"Cap, Track Pants","Running Shoes, Sweatshirt, Training Shirt",0.1,0.5,5.0
"Track Pants, Training Shirt","Cap, Running Shoes, Sweatshirt",0.1,0.5,5.0
"Running Shoes, Sweatshirt","Cap, Track Pants, Training Shirt",0.1,1.0,10.0
"Cap, Sweatshirt","Running Shoes, Track Pants, Training Shirt",0.1,0.5,5.0
"Cap, Sweatshirt, Track Pants, Training Shirt",Gloves,0.1,1.0,2.0
"Cap, Gloves, Sweatshirt, Track Pants",Training Shirt,0.1,1.0,2.0
"Cap, Gloves, Track Pants, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Gloves, Sweatshirt, Track Pants, Training Shirt",Cap,0.1,0.5,1.0
"Cap, Gloves, Sweatshirt, Training Shirt",Track Pants,0.1,1.0,2.0
"Cap, Sweatshirt, Track Pants","Gloves, Training Shirt",0.1,1.0,5.0
"Cap, Track Pants, Training Shirt","Gloves, Sweatshirt",0.1,1.0,2.5
"Cap, Gloves, Track Pants","Sweatshirt, Training Shirt",0.1,0.5,1.6666666666666667
"Sweatshirt, Track Pants, Training Shirt","Cap, Gloves",0.1,0.5,2.5
"Gloves, Track Pants, Training Shirt","Cap, Sweatshirt",0.1,0.5,2.5
"Cap, Sweatshirt, Training Shirt","Gloves, Track Pants",0.1,0.5,1.25
"Cap, Gloves, Sweatshirt","Track Pants, Training Shirt",0.1,1.0,5.0
"Cap, Gloves, Training Shirt","Sweatshirt, Track Pants",0.1,1.0,3.3333333333333335
"Gloves, Sweatshirt, Training Shirt","Cap, Track Pants",0.1,0.5,2.5
"Cap, Track Pants","Gloves, Sweatshirt, Training Shirt",0.1,0.5,2.5
"Track Pants, Training Shirt","Cap, Gloves, Sweatshirt",0.1,0.5,5.0
"Cap, Sweatshirt","Gloves, Track Pants, Training Shirt",0.1,0.5,2.5
"Cap, Gloves","Sweatshirt, Track Pants, Training Shirt",0.1,0.5,2.5
"Gloves, Training Shirt","Cap, Sweatshirt, Track Pants",0.1,0.5,5.0
"Cap, Running Shoes, Track Pants, Training Shirt",Gloves,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Track Pants",Training Shirt,0.1,0.5,1.0
"Gloves, Running Shoes, Track Pants, Training Shirt",Cap,0.1,1.0,2.0
"Cap, Gloves, Track Pants, Training Shirt",Running Shoes,0.1,1.0,2.0
"Cap, Gloves, Running Shoes, Training Shirt",Track Pants,0.1,1.0,2.0
"Cap, Running Shoes, Track Pants","Gloves, Training Shirt",0.1,0.5,2.5
"Running Shoes, Track Pants, Training Shirt","Cap, Gloves",0.1,1.0,5.0
"Gloves, Running Shoes, Track Pants","Cap, Training Shirt",0.1,0.5,1.25
"Cap, Track Pants, Training Shirt","Gloves, Running Shoes",0.1,1.0,5.0
"Cap, Gloves, Track Pants","Running Shoes, Training Shirt",0.1,0.5,1.6666666666666667
"Gloves, Track Pants, Training Shirt","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Gloves, Running Shoes","Track Pants, Training Shirt",0.1,0.5,2.5
"Gloves, Running Shoes, Training Shirt","Cap, Track Pants",0.1,1.0,5.0
"Cap, Gloves, Training Shirt","Running Shoes, Track Pants",0.1,1.0,5.0
"Running Shoes, Track Pants","Cap, Gloves, Training Shirt",0.1,0.5,5.0
"Cap, Track Pants","Gloves, Running Shoes, Training Shirt",0.1,0.5,5.0
"Track Pants, Training Shirt","Cap, Gloves, Running Shoes",0.1,0.5,2.5
"Gloves, Running Shoes","Cap, Track Pants, Training Shirt",0.1,0.5,5.0
"Cap, Gloves","Running Shoes, Track Pants, Training Shirt",0.1,0.5,5.0
"Gloves, Training Shirt","Cap, Running Shoes, Track Pants",0.1,0.5,2.5
"Cap, Running Shoes, Sweatshirt, Track Pants, Training Shirt",Shorts,0.1,1.0,2.0
"Cap, Running Shoes, Shorts, Sweatshirt, Track Pants",Training Shirt,0.1,1.0,2.0
"Cap, Running Shoes, Shorts, Track Pants, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Running Shoes, Shorts, Sweatshirt, Track Pants, Training Shirt",Cap,0.1,1.0,2.0
"Cap, Shorts, Sweatshirt, Track Pants, Training Shirt",Running Shoes,0.1,1.0,2.0
"Cap, Running Shoes, Shorts, Sweatshirt, Training Shirt",Track Pants,0.1,1.0,2.0
"Cap, Running Shoes, Sweatshirt, Track Pants","Shorts, Training Shirt",0.1,1.0,2.5
"Cap, Running Shoes, Track Pants, Training Shirt","Shorts, Sweatshirt",0.1,1.0,2.5
"Cap, Running Shoes, Shorts, Track Pants","Sweatshirt, Training Shirt",0.1,1.0,3.3333333333333335
"Running Shoes, Sweatshirt, Track Pants, Training Shirt","Cap, Shorts",0.1,1.0,3.3333333333333335
"Running Shoes, Shorts, Sweatshirt, Track Pants","Cap, Training Shirt",0.1,1.0,2.5
"Running Shoes, Shorts, Track Pants, Training Shirt","Cap, Sweatshirt",0.1,1.0,5.0
"Cap, Sweatshirt, Track Pants, Training Shirt","Running Shoes, Shorts",0.1,1.0,5.0
"Cap, Shorts, Sweatshirt, Track Pants","Running Shoes, Training Shirt",0.1,1.0,3.3333333333333335
"Cap, Shorts, Track Pants, Training Shirt","Running Shoes, Sweatshirt",0.1,1.0,10.0
"Shorts, Sweatshirt, Track Pants, Training Shirt","Cap, Running Shoes",0.1,0.5,1.25
"Cap, Running Shoes, Sweatshirt, Training Shirt","Shorts, Track Pants",0.1,1.0,5.0
"Cap, Running Shoes, Shorts, Sweatshirt","Track Pants, Training Shirt",0.1,1.0,5.0
"Cap, Running Shoes, Shorts, Training Shirt","Sweatshirt, Track Pants",0.1,0.5,1.6666666666666667
"Running Shoes, Shorts, Sweatshirt, Training Shirt","Cap, Track Pants",0.1,1.0,5.0
"Cap, Shorts, Sweatshirt, Training Shirt","Running Shoes, Track Pants",0.1,0.5,2.5
"Cap, Running Shoes, Track Pants","Shorts, Sweatshirt, Training Shirt",0.1,0.5,1.6666666666666667
"Running Shoes, Sweatshirt, Track Pants","Cap, Shorts, Training Shirt",0.1,1.0,3.3333333333333335
"Running Shoes, Track Pants, Training Shirt","Cap, Shorts, Sweatshirt",0.1,1.0,5.0
"Running Shoes, Shorts, Track Pants","Cap, Sweatshirt, Training Shirt",0.1,1.0,5.0
"Cap, Sweatshirt, Track Pants","Running Shoes, Shorts, Training Shirt",0.1,1.0,5.0
"Cap, Track Pants, Training Shirt","Running Shoes, Shorts, Sweatshirt",0.1,1.0,10.0
"Cap, Shorts, Track Pants","Running Shoes, Sweatshirt, Training Shirt",0.1,1.0,10.0
"Sweatshirt, Track Pants, Training Shirt","Cap, Running Shoes, Shorts",0.1,0.5,2.5
"Shorts, Sweatshirt, Track Pants","Cap, Running Shoes, Training Shirt",0.1,0.5,1.6666666666666667
"Shorts, Track Pants, Training Shirt","Cap, Running Shoes, Sweatshirt",0.1,0.5,5.0
"Cap, Running Shoes, Sweatshirt","Shorts, Track Pants, Training Shirt",0.1,1.0,5.0
"Cap, Running Shoes, Shorts","Sweatshirt, Track Pants, Training Shirt",0.1,0.5,2.5
"Running Shoes, Sweatshirt, Training Shirt","Cap, Shorts, Track Pants",0.1,1.0,10.0
"Running Shoes, Shorts, Sweatshirt","Cap, Track Pants, Training Shirt",0.1,1.0,10.0
"Running Shoes, Shorts, Training Shirt","Cap, Sweatshirt, Track Pants",0.1,0.5,5.0
"Cap, Sweatshirt, Training Shirt","Running Shoes, Shorts, Track Pants",0.1,0.5,5.0
"Cap, Shorts, Sweatshirt","Running Shoes, Track Pants, Training Shirt",0.1,0.5,5.0
"Running Shoes, Track Pants","Cap, Shorts, Sweatshirt, Training Shirt",0.1,0.5,2.5
"Cap, Track Pants","Running Shoes, Shorts, Sweatshirt, Training Shirt",0.1,0.5,5.0
"Track Pants, Training Shirt","Cap, Running Shoes, Shorts, Sweatshirt",0.1,0.5,5.0
"Shorts, Track Pants","Cap, Running Shoes, Sweatshirt, Training Shirt",0.1,0.5,5.0
"Running Shoes, Sweatshirt","Cap, Shorts, Track Pants, Training Shirt",0.1,1.0,10.0
"Running Shoes, Shorts","Cap, Sweatshirt, Track Pants, Training Shirt",0.1,0.5,5.0
"Cap, Sweatshirt","Running Shoes, Shorts, Track Pants, Training Shirt",0.1,0.5,5.0
"Cap, Gloves, Sweatshirt, Track Pants, Training Shirt",Shorts,0.1,1.0,2.0
"Cap, Gloves, Shorts, Sweatshirt, Track Pants",Training Shirt,0.1,1.0,2.0
"Cap, Gloves, Shorts, Track Pants, Training Shirt",Sweatshirt,0.1,1.0,2.0
"Gloves, Shorts, Sweatshirt, Track Pants, Training Shirt",Cap,0.1,0.5,1.0
"Cap, Shorts, Sweatshirt, Track Pants, Training Shirt",Gloves,0.1,1.0,2.0
"Cap, Gloves, Shorts, Sweatshirt, Training Shirt",Track Pants,0.1,1.0,2.0
"Cap, Gloves, Sweatshirt, Track Pants","Shorts, Training Shirt",0.1,1.0,2.5
"Cap, Gloves, Track Pants, Training Shirt","Shorts, Sweatshirt",0.1,1.0,2.5
"Cap, Gloves, Shorts, Track Pants","Sweatshirt, Training Shirt",0.1,1.0,3.3333333333333335
"Gloves, Sweatshirt, Track Pants, Training Shirt","Cap, Shorts",0.1,0.5,1.6666666666666667
"Gloves, Shorts, Sweatshirt, Track Pants","Cap, Training Shirt",0.1,0.5,1.25
"Gloves, Shorts, Track Pants, Training Shirt","Cap, Sweatshirt",0.1,0.5,2.5
"Cap, Sweatshirt, Track Pants, Training Shirt","Gloves, Shorts",0.1,1.0,3.3333333333333335
"Cap, Shorts, Sweatshirt, Track Pants","Gloves, Training Shirt",0.1,1.0,5.0
"Cap, Shorts, Track Pants, Training Shirt","Gloves, Sweatshirt",0.1,1.0,2.5
"Shorts, Sweatshirt, Track Pants, Training Shirt","Cap, Gloves",0.1,0.5,2.5
"Cap, Gloves, Sweatshirt, Training Shirt","Shorts, Track Pants",0.1,1.0,5.0
"Cap, Gloves, Shorts, Sweatshirt","Track Pants, Training Shirt",0.1,1.0,5.0
"Cap, Gloves, Shorts, Training Shirt","Sweatshirt, Track Pants",0.1,1.0,3.3333333333333335
"Gloves, Shorts, Sweatshirt, Training Shirt","Cap, Track Pants",0.1,0.5,2.5
"Cap, Shorts, Sweatshirt, Training Shirt","Gloves, Track Pants",0.1,0.5,1.25
"Cap, Gloves, Track Pants","Shorts, Sweatshirt, Training Shirt",0.1,0.5,1.6666666666666667
"Gloves, Track Pants, Training Shirt","Cap, Shorts, Sweatshirt",0.1,0.5,2.5
