antecedents,consequents,support,confidence,lift
Tissues,"Dish Soap, Soap",0.2,0.4,1.3333333333333335
Dish Soap,"Soap, Tissues",0.2,0.4,2.0
"Paper Towels, Soap",Dish Soap,0.2,1.0,2.0
"Dish Soap, Paper Towels",Soap,0.2,0.5,1.0
"Dish Soap, Soap",Paper Towels,0.2,0.6666666666666667,1.3333333333333335
Paper Towels,"Dish Soap, Soap",0.2,0.4,1.3333333333333335
Soap,"Dish Soap, Paper Towels",0.2,0.4,1.0
Dish Soap,"Paper Towels, Soap",0.2,0.4,2.0
"Laundry Detergent, Soap, Tissues",Dish Soap,0.2,1.0,2.0
"Dish Soap, Soap, Tissues",Laundry Detergent,0.2,1.0,2.0
"Dish Soap, Laundry Detergent, Soap",Tissues,0.2,0.6666666666666667,1.3333333333333335
"Dish Soap, Laundry Detergent, Tissues",Soap,0.2,1.0,2.0
"Soap, Tissues","Dish Soap, Laundry Detergent",0.2,1.0,2.5
"Laundry Detergent, Soap","Dish Soap, Tissues",0.2,0.5,1.6666666666666667
"Dish Soap, Soap","Laundry Detergent, Tissues",0.2,0.6666666666666667,3.3333333333333335
"Laundry Detergent, Tissues","Dish Soap, Soap",0.2,1.0,3.3333333333333335
"Dish Soap, Tissues","Laundry Detergent, Soap",0.2,0.6666666666666667,1.6666666666666667
"Dish Soap, Laundry Detergent","Soap, Tissues",0.2,0.5,2.5
Soap,"Dish Soap, Laundry Detergent, Tissues",0.2,0.4,2.0
Tissues,"Dish Soap, Laundry Detergent, Soap",0.2,0.4,1.3333333333333335
Laundry Detergent,"Dish Soap, Soap, Tissues",0.2,0.4,2.0
Dish Soap,"Laundry Detergent, Soap, Tissues",0.2,0.4,2.0
"Laundry Detergent, Paper Towels, Soap",Dish Soap,0.2,1.0,2.0
"Dish Soap, Paper Towels, Soap",Laundry Detergent,0.2,1.0,2.0
"Dish Soap, Laundry Detergent, Paper Towels",Soap,0.2,0.6666666666666667,1.3333333333333335
"Dish Soap, Laundry Detergent, Soap",Paper Towels,0.2,0.6666666666666667,1.3333333333333335
"Paper Towels, Soap","Dish Soap, Laundry Detergent",0.2,1.0,2.5
"Laundry Detergent, Paper Towels","Dish Soap, Soap",0.2,0.6666666666666667,2.2222222222222228
"Dish Soap, Paper Towels","Laundry Detergent, Soap",0.2,0.5,1.25
"Laundry Detergent, Soap","Dish Soap, Paper Towels",0.2,0.5,1.25
"Dish Soap, Soap","Laundry Detergent, Paper Towels",0.2,0.6666666666666667,2.2222222222222228
"Dish Soap, Laundry Detergent","Paper Towels, Soap",0.2,0.5,2.5
Paper Towels,"Dish Soap, Laundry Detergent, Soap",0.2,0.4,1.3333333333333335
Soap,"Dish Soap, Laundry Detergent, Paper Towels",0.2,0.4,1.3333333333333335
Laundry Detergent,"Dish Soap, Paper Towels, Soap",0.2,0.4,2.0
Dish Soap,"Laundry Detergent, Paper Towels, Soap",0.2,0.4,2.0
"Paper Towels, Soap, Tissues",Dish Soap,0.2,1.0,2.0
"Dish Soap, Paper Towels, Soap",Tissues,0.2,1.0,2.0
"Dish Soap, Paper Towels, Tissues",Soap,0.2,0.6666666666666667,1.3333333333333335
"Dish Soap, Soap, Tissues",Paper Towels,0.2,1.0,2.0
"Paper Towels, Soap","Dish Soap, Tissues",0.2,1.0,3.3333333333333335
"Paper Towels, Tissues","Dish Soap, Soap",0.2,0.5,1.6666666666666667
"Dish Soap, Paper Towels","Soap, Tissues",0.2,0.5,2.5
"Soap, Tissues","Dish Soap, Paper Towels",0.2,1.0,2.5
"Dish Soap, Soap","Paper Towels, Tissues",0.2,0.6666666666666667,1.6666666666666667
"Dish Soap, Tissues","Paper Towels, Soap",0.2,0.6666666666666667,3.3333333333333335
Paper Towels,"Dish Soap, Soap, Tissues",0.2,0.4,2.0
Soap,"Dish Soap, Paper Towels, Tissues",0.2,0.4,1.3333333333333335
Tissues,"Dish Soap, Paper Towels, Soap",0.2,0.4,2.0
Dish Soap,"Paper Towels, Soap, Tissues",0.2,0.4,2.0
"Dish Soap, Laundry Detergent, Paper Towels, Tissues",Soap,0.2,1.0,2.0
"Dish Soap, Laundry Detergent, Paper Towels, Soap",Tissues,0.2,1.0,2.0
"Dish Soap, Laundry Detergent, Soap, Tissues",Paper Towels,0.2,1.0,2.0
"Laundry Detergent, Paper Towels, Soap, Tissues",Dish Soap,0.2,1.0,2.0
"Dish Soap, Paper Towels, Soap, Tissues",Laundry Detergent,0.2,1.0,2.0
"Dish Soap, Laundry Detergent, Paper Towels","Soap, Tissues",0.2,0.6666666666666667,3.3333333333333335
"Dish Soap, Laundry Detergent, Tissues","Paper Towels, Soap",0.2,1.0,5.0
"Dish Soap, Laundry Detergent, Soap","Paper Towels, Tissues",0.2,0.6666666666666667,1.6666666666666667
"Laundry Detergent, Paper Towels, Tissues","Dish Soap, Soap",0.2,1.0,3.3333333333333335
"Laundry Detergent, Paper Towels, Soap","Dish Soap, Tissues",0.2,1.0,3.3333333333333335
"Laundry Detergent, Soap, Tissues","Dish Soap, Paper Towels",0.2,1.0,2.5
"Dish Soap, Paper Towels, Tissues","Laundry Detergent, Soap",0.2,0.6666666666666667,1.6666666666666667
"Dish Soap, Paper Towels, Soap","Laundry Detergent, Tissues",0.2,1.0,5.0
"Dish Soap, Soap, Tissues","Laundry Detergent, Paper Towels",0.2,1.0,3.3333333333333335
"Paper Towels, Soap, Tissues","Dish Soap, Laundry Detergent",0.2,1.0,2.5
"Dish Soap, Laundry Detergent","Paper Towels, Soap, Tissues",0.2,0.5,2.5
"Laundry Detergent, Paper Towels","Dish Soap, Soap, Tissues",0.2,0.6666666666666667,3.3333333333333335
"Laundry Detergent, Tissues","Dish Soap, Paper Towels, Soap",0.2,1.0,5.0
"Laundry Detergent, Soap","Dish Soap, Paper Towels, Tissues",0.2,0.5,1.6666666666666667
"Dish Soap, Paper Towels","Laundry Detergent, Soap, Tissues",0.2,0.5,2.5
"Dish Soap, Tissues","Laundry Detergent, Paper Towels, Soap",0.2,0.6666666666666667,3.3333333333333335
"Dish Soap, Soap","Laundry Detergent, Paper Towels, Tissues",0.2,0.6666666666666667,3.3333333333333335
"Paper Towels, Tissues","Dish Soap, Laundry Detergent, Soap",0.2,0.5,1.6666666666666667
"Paper Towels, Soap","Dish Soap, Laundry Detergent, Tissues",0.2,1.0,5.0
"Soap, Tissues","Dish Soap, Laundry Detergent, Paper Towels",0.2,1.0,3.3333333333333335
Laundry Detergent,"Dish Soap, Paper Towels, Soap, Tissues",0.2,0.4,2.0
Dish Soap,"Laundry Detergent, Paper Towels, Soap, Tissues",0.2,0.4,2.0
Paper Towels,"Dish Soap, Laundry Detergent, Soap, Tissues",0.2,0.4,2.0
Tissues,"Dish Soap, Laundry Detergent, Paper Towels, Soap",0.2,0.4,2.0
Soap,"Dish Soap, Laundry Detergent, Paper Towels, Tissues",0.2,0.4,2.0
"Dish Soap, Shampoo",Soap,0.1,1.0,2.0
"Laundry Detergent, Shampoo",Dish Soap,0.1,0.5,1.0
"Dish Soap, Shampoo",Laundry Detergent,0.1,1.0,2.0
"Laundry Detergent, Shampoo, Soap",Dish Soap,0.1,0.5,1.0
"Dish Soap, Shampoo, Soap",Laundry Detergent,0.1,1.0,2.0
"Dish Soap, Laundry Detergent, Shampoo",Soap,0.1,1.0,2.0
"Laundry Detergent, Shampoo","Dish Soap, Soap",0.1,0.5,1.6666666666666667
"Dish Soap, Shampoo","Laundry Detergent, Soap",0.1,1.0,2.5
"Paper Towels, Tissues",Dish Soap,0.3,0.7499999999999999,1.4999999999999998
"Dish Soap, Paper Towels",Tissues,0.3,0.7499999999999999,1.4999999999999998
"Dish Soap, Tissues",Paper Towels,0.3,1.0,2.0
Paper Towels,"Dish Soap, Tissues",0.3,0.6,2.0
Tissues,"Dish Soap, Paper Towels",0.3,0.6,1.4999999999999998
Dish Soap,"Paper Towels, Tissues",0.3,0.6,1.4999999999999998
"Laundry Detergent, Tissues",Dish Soap,0.2,1.0,2.0
"Dish Soap, Tissues",Laundry Detergent,0.2,0.6666666666666667,1.3333333333333335
"Dish Soap, Laundry Detergent",Tissues,0.2,0.5,1.0
Tissues,"Dish Soap, Laundry Detergent",0.2,0.4,1.0
Laundry Detergent,"Dish Soap, Tissues",0.2,0.4,1.3333333333333335
Dish Soap,"Laundry Detergent, Tissues",0.2,0.4,2.0
"Laundry Detergent, Paper Towels, Tissues",Dish Soap,0.2,1.0,2.0
"Dish Soap, Paper Towels, Tissues",Laundry Detergent,0.2,0.6666666666666667,1.3333333333333335
"Dish Soap, Laundry Detergent, Paper Towels",Tissues,0.2,0.6666666666666667,1.3333333333333335
"Dish Soap, Laundry Detergent, Tissues",Paper Towels,0.2,1.0,2.0
"Paper Towels, Tissues","Dish Soap, Laundry Detergent",0.2,0.5,1.25
"Laundry Detergent, Paper Towels","Dish Soap, Tissues",0.2,0.6666666666666667,2.2222222222222228
"Dish Soap, Paper Towels","Laundry Detergent, Tissues",0.2,0.5,2.5
"Laundry Detergent, Tissues","Dish Soap, Paper Towels",0.2,1.0,2.5
"Dish Soap, Tissues","Laundry Detergent, Paper Towels",0.2,0.6666666666666667,2.2222222222222228
"Dish Soap, Laundry Detergent","Paper Towels, Tissues",0.2,0.5,1.25
Paper Towels,"Dish Soap, Laundry Detergent, Tissues",0.2,0.4,2.0
Tissues,"Dish Soap, Laundry Detergent, Paper Towels",0.2,0.4,1.3333333333333335
Laundry Detergent,"Dish Soap, Paper Towels, Tissues",0.2,0.4,1.3333333333333335
Dish Soap,"Laundry Detergent, Paper Towels, Tissues",0.2,0.4,2.0
"Hand Sanitizer, Tissues",Dish Soap,0.2,0.5,1.0
"Dish Soap, Tissues",Hand Sanitizer,0.2,0.6666666666666667,1.3333333333333335
"Dish Soap, Hand Sanitizer",Tissues,0.2,1.0,2.0
Tissues,"Dish Soap, Hand Sanitizer",0.2,0.4,2.0
Hand Sanitizer,"Dish Soap, Tissues",0.2,0.4,1.3333333333333335
Dish Soap,"Hand Sanitizer, Tissues",0.2,0.4,1.0
"Hand Sanitizer, Paper Towels",Dish Soap,0.2,0.6666666666666667,1.3333333333333335
"Dish Soap, Paper Towels",Hand Sanitizer,0.2,0.5,1.0
"Dish Soap, Hand Sanitizer",Paper Towels,0.2,1.0,2.0
Paper Towels,"Dish Soap, Hand Sanitizer",0.2,0.4,2.0
Hand Sanitizer,"Dish Soap, Paper Towels",0.2,0.4,1.0
Dish Soap,"Hand Sanitizer, Paper Towels",0.2,0.4,1.3333333333333335
"Hand Sanitizer, Soap",Dish Soap,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer",Soap,0.1,0.5,1.0
"Hand Sanitizer, Laundry Detergent",Dish Soap,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer",Laundry Detergent,0.1,0.5,1.0
"Hand Sanitizer, Paper Towels, Tissues",Dish Soap,0.2,0.6666666666666667,1.3333333333333335
"Dish Soap, Hand Sanitizer, Paper Towels",Tissues,0.2,1.0,2.0
"Dish Soap, Paper Towels, Tissues",Hand Sanitizer,0.2,0.6666666666666667,1.3333333333333335
"Dish Soap, Hand Sanitizer, Tissues",Paper Towels,0.2,1.0,2.0
"Hand Sanitizer, Paper Towels","Dish Soap, Tissues",0.2,0.6666666666666667,2.2222222222222228
"Paper Towels, Tissues","Dish Soap, Hand Sanitizer",0.2,0.5,2.5
"Dish Soap, Paper Towels","Hand Sanitizer, Tissues",0.2,0.5,1.25
"Hand Sanitizer, Tissues","Dish Soap, Paper Towels",0.2,0.5,1.25
"Dish Soap, Hand Sanitizer","Paper Towels, Tissues",0.2,1.0,2.5
"Dish Soap, Tissues","Hand Sanitizer, Paper Towels",0.2,0.6666666666666667,2.2222222222222228
Paper Towels,"Dish Soap, Hand Sanitizer, Tissues",0.2,0.4,2.0
Hand Sanitizer,"Dish Soap, Paper Towels, Tissues",0.2,0.4,1.3333333333333335
Tissues,"Dish Soap, Hand Sanitizer, Paper Towels",0.2,0.4,2.0
Dish Soap,"Hand Sanitizer, Paper Towels, Tissues",0.2,0.4,1.3333333333333335
"Hand Sanitizer, Soap, Tissues",Dish Soap,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Soap",Tissues,0.1,1.0,2.0
"Dish Soap, Soap, Tissues",Hand Sanitizer,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer, Tissues",Soap,0.1,0.5,1.0
"Hand Sanitizer, Soap","Dish Soap, Tissues",0.1,0.5,1.6666666666666667
"Soap, Tissues","Dish Soap, Hand Sanitizer",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer","Soap, Tissues",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent, Tissues",Dish Soap,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Tissues",Laundry Detergent,0.1,0.5,1.0
"Dish Soap, Laundry Detergent, Tissues",Hand Sanitizer,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer, Laundry Detergent",Tissues,0.1,1.0,2.0
"Laundry Detergent, Tissues","Dish Soap, Hand Sanitizer",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent","Dish Soap, Tissues",0.1,0.5,1.6666666666666667
"Dish Soap, Hand Sanitizer","Laundry Detergent, Tissues",0.1,0.5,2.5
"Hand Sanitizer, Paper Towels, Soap",Dish Soap,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Paper Towels",Soap,0.1,0.5,1.0
"Dish Soap, Paper Towels, Soap",Hand Sanitizer,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer, Soap",Paper Towels,0.1,1.0,2.0
"Paper Towels, Soap","Dish Soap, Hand Sanitizer",0.1,0.5,2.5
"Hand Sanitizer, Soap","Dish Soap, Paper Towels",0.1,0.5,1.25
"Dish Soap, Hand Sanitizer","Paper Towels, Soap",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent, Paper Towels",Dish Soap,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Paper Towels",Laundry Detergent,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer, Laundry Detergent",Paper Towels,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent","Dish Soap, Paper Towels",0.1,0.5,1.25
"Dish Soap, Hand Sanitizer","Laundry Detergent, Paper Towels",0.1,0.5,1.6666666666666667
"Hand Sanitizer, Laundry Detergent, Soap",Dish Soap,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer, Soap",Laundry Detergent,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Laundry Detergent",Soap,0.1,1.0,2.0
"Hand Sanitizer, Soap","Dish Soap, Laundry Detergent",0.1,0.5,1.25
"Hand Sanitizer, Laundry Detergent","Dish Soap, Soap",0.1,0.5,1.6666666666666667
"Dish Soap, Hand Sanitizer","Laundry Detergent, Soap",0.1,0.5,1.25
"Dish Soap, Paper Towels, Soap, Tissues",Hand Sanitizer,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer, Paper Towels, Tissues",Soap,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer, Paper Towels, Soap",Tissues,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Soap, Tissues",Paper Towels,0.1,1.0,2.0
"Hand Sanitizer, Paper Towels, Soap, Tissues",Dish Soap,0.1,1.0,2.0
"Dish Soap, Paper Towels, Soap","Hand Sanitizer, Tissues",0.1,0.5,1.25
"Dish Soap, Hand Sanitizer, Paper Towels","Soap, Tissues",0.1,0.5,2.5
"Dish Soap, Soap, Tissues","Hand Sanitizer, Paper Towels",0.1,0.5,1.6666666666666667
"Dish Soap, Hand Sanitizer, Tissues","Paper Towels, Soap",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer, Soap","Paper Towels, Tissues",0.1,1.0,2.5
"Paper Towels, Soap, Tissues","Dish Soap, Hand Sanitizer",0.1,0.5,2.5
"Hand Sanitizer, Paper Towels, Soap","Dish Soap, Tissues",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Soap, Tissues","Dish Soap, Paper Towels",0.1,1.0,2.5
"Dish Soap, Hand Sanitizer","Paper Towels, Soap, Tissues",0.1,0.5,2.5
"Paper Towels, Soap","Dish Soap, Hand Sanitizer, Tissues",0.1,0.5,2.5
"Soap, Tissues","Dish Soap, Hand Sanitizer, Paper Towels",0.1,0.5,2.5
"Hand Sanitizer, Soap","Dish Soap, Paper Towels, Tissues",0.1,0.5,1.6666666666666667
"Dish Soap, Laundry Detergent, Paper Towels, Tissues",Hand Sanitizer,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer, Laundry Detergent, Paper Towels",Tissues,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Laundry Detergent, Tissues",Paper Towels,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Paper Towels, Tissues",Dish Soap,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Paper Towels, Tissues",Laundry Detergent,0.1,0.5,1.0
"Dish Soap, Laundry Detergent, Tissues","Hand Sanitizer, Paper Towels",0.1,0.5,1.6666666666666667
"Dish Soap, Hand Sanitizer, Laundry Detergent","Paper Towels, Tissues",0.1,1.0,2.5
"Laundry Detergent, Paper Towels, Tissues","Dish Soap, Hand Sanitizer",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent, Paper Towels","Dish Soap, Tissues",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Laundry Detergent, Tissues","Dish Soap, Paper Towels",0.1,1.0,2.5
"Dish Soap, Hand Sanitizer, Paper Towels","Laundry Detergent, Tissues",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer, Tissues","Laundry Detergent, Paper Towels",0.1,0.5,1.6666666666666667
"Laundry Detergent, Tissues","Dish Soap, Hand Sanitizer, Paper Towels",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent","Dish Soap, Paper Towels, Tissues",0.1,0.5,1.6666666666666667
"Dish Soap, Hand Sanitizer","Laundry Detergent, Paper Towels, Tissues",0.1,0.5,2.5
"Dish Soap, Laundry Detergent, Soap, Tissues",Hand Sanitizer,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer, Laundry Detergent, Tissues",Soap,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Laundry Detergent, Soap",Tissues,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Soap, Tissues",Dish Soap,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Soap, Tissues",Laundry Detergent,0.1,1.0,2.0
"Dish Soap, Laundry Detergent, Tissues","Hand Sanitizer, Soap",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer, Laundry Detergent","Soap, Tissues",0.1,1.0,5.0
"Laundry Detergent, Soap, Tissues","Dish Soap, Hand Sanitizer",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent, Tissues","Dish Soap, Soap",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Laundry Detergent, Soap","Dish Soap, Tissues",0.1,0.5,1.6666666666666667
"Dish Soap, Soap, Tissues","Hand Sanitizer, Laundry Detergent",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer, Tissues","Laundry Detergent, Soap",0.1,0.5,1.25
"Dish Soap, Hand Sanitizer, Soap","Laundry Detergent, Tissues",0.1,1.0,5.0
"Hand Sanitizer, Soap, Tissues","Dish Soap, Laundry Detergent",0.1,1.0,2.5
"Laundry Detergent, Tissues","Dish Soap, Hand Sanitizer, Soap",0.1,0.5,5.0
"Hand Sanitizer, Laundry Detergent","Dish Soap, Soap, Tissues",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer","Laundry Detergent, Soap, Tissues",0.1,0.5,2.5
"Soap, Tissues","Dish Soap, Hand Sanitizer, Laundry Detergent",0.1,0.5,5.0
"Hand Sanitizer, Soap","Dish Soap, Laundry Detergent, Tissues",0.1,0.5,2.5
"Dish Soap, Laundry Detergent, Paper Towels, Soap",Hand Sanitizer,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer, Laundry Detergent, Paper Towels",Soap,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Laundry Detergent, Soap",Paper Towels,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Paper Towels, Soap",Dish Soap,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Paper Towels, Soap",Laundry Detergent,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Laundry Detergent","Paper Towels, Soap",0.1,1.0,5.0
"Laundry Detergent, Paper Towels, Soap","Dish Soap, Hand Sanitizer",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent, Paper Towels","Dish Soap, Soap",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Laundry Detergent, Soap","Dish Soap, Paper Towels",0.1,0.5,1.25
"Dish Soap, Paper Towels, Soap","Hand Sanitizer, Laundry Detergent",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer, Paper Towels","Laundry Detergent, Soap",0.1,0.5,1.25
"Dish Soap, Hand Sanitizer, Soap","Laundry Detergent, Paper Towels",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Paper Towels, Soap","Dish Soap, Laundry Detergent",0.1,1.0,2.5
"Hand Sanitizer, Laundry Detergent","Dish Soap, Paper Towels, Soap",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer","Laundry Detergent, Paper Towels, Soap",0.1,0.5,2.5
"Paper Towels, Soap","Dish Soap, Hand Sanitizer, Laundry Detergent",0.1,0.5,5.0
"Hand Sanitizer, Soap","Dish Soap, Laundry Detergent, Paper Towels",0.1,0.5,1.6666666666666667
"Dish Soap, Laundry Detergent, Paper Towels, Soap, Tissues",Hand Sanitizer,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer, Laundry Detergent, Paper Towels, Tissues",Soap,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Laundry Detergent, Paper Towels, Soap",Tissues,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Laundry Detergent, Soap, Tissues",Paper Towels,0.1,1.0,2.0
"Hand Sanitizer, Laundry Detergent, Paper Towels, Soap, Tissues",Dish Soap,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Paper Towels, Soap, Tissues",Laundry Detergent,0.1,1.0,2.0
"Dish Soap, Laundry Detergent, Paper Towels, Tissues","Hand Sanitizer, Soap",0.1,0.5,2.5
"Dish Soap, Laundry Detergent, Paper Towels, Soap","Hand Sanitizer, Tissues",0.1,0.5,1.25
"Dish Soap, Hand Sanitizer, Laundry Detergent, Paper Towels","Soap, Tissues",0.1,1.0,5.0
"Dish Soap, Laundry Detergent, Soap, Tissues","Hand Sanitizer, Paper Towels",0.1,0.5,1.6666666666666667
"Dish Soap, Hand Sanitizer, Laundry Detergent, Tissues","Paper Towels, Soap",0.1,1.0,5.0
"Dish Soap, Hand Sanitizer, Laundry Detergent, Soap","Paper Towels, Tissues",0.1,1.0,2.5
"Laundry Detergent, Paper Towels, Soap, Tissues","Dish Soap, Hand Sanitizer",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent, Paper Towels, Tissues","Dish Soap, Soap",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Laundry Detergent, Paper Towels, Soap","Dish Soap, Tissues",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Laundry Detergent, Soap, Tissues","Dish Soap, Paper Towels",0.1,1.0,2.5
"Dish Soap, Paper Towels, Soap, Tissues","Hand Sanitizer, Laundry Detergent",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer, Paper Towels, Tissues","Laundry Detergent, Soap",0.1,0.5,1.25
"Dish Soap, Hand Sanitizer, Paper Towels, Soap","Laundry Detergent, Tissues",0.1,1.0,5.0
"Dish Soap, Hand Sanitizer, Soap, Tissues","Laundry Detergent, Paper Towels",0.1,1.0,3.3333333333333335
"Hand Sanitizer, Paper Towels, Soap, Tissues","Dish Soap, Laundry Detergent",0.1,1.0,2.5
"Dish Soap, Laundry Detergent, Tissues","Hand Sanitizer, Paper Towels, Soap",0.1,0.5,5.0
"Dish Soap, Hand Sanitizer, Laundry Detergent","Paper Towels, Soap, Tissues",0.1,1.0,5.0
"Laundry Detergent, Paper Towels, Tissues","Dish Soap, Hand Sanitizer, Soap",0.1,0.5,5.0
"Laundry Detergent, Paper Towels, Soap","Dish Soap, Hand Sanitizer, Tissues",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent, Paper Towels","Dish Soap, Soap, Tissues",0.1,1.0,5.0
"Laundry Detergent, Soap, Tissues","Dish Soap, Hand Sanitizer, Paper Towels",0.1,0.5,2.5
"Hand Sanitizer, Laundry Detergent, Tissues","Dish Soap, Paper Towels, Soap",0.1,1.0,5.0
"Hand Sanitizer, Laundry Detergent, Soap","Dish Soap, Paper Towels, Tissues",0.1,0.5,1.6666666666666667
"Dish Soap, Paper Towels, Soap","Hand Sanitizer, Laundry Detergent, Tissues",0.1,0.5,5.0
"Dish Soap, Hand Sanitizer, Paper Towels","Laundry Detergent, Soap, Tissues",0.1,0.5,2.5
"Dish Soap, Soap, Tissues","Hand Sanitizer, Laundry Detergent, Paper Towels",0.1,0.5,5.0
"Dish Soap, Hand Sanitizer, Tissues","Laundry Detergent, Paper Towels, Soap",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer, Soap","Laundry Detergent, Paper Towels, Tissues",0.1,1.0,5.0
"Paper Towels, Soap, Tissues","Dish Soap, Hand Sanitizer, Laundry Detergent",0.1,0.5,5.0
"Hand Sanitizer, Paper Towels, Soap","Dish Soap, Laundry Detergent, Tissues",0.1,1.0,5.0
"Hand Sanitizer, Soap, Tissues","Dish Soap, Laundry Detergent, Paper Towels",0.1,1.0,3.3333333333333335
"Laundry Detergent, Tissues","Dish Soap, Hand Sanitizer, Paper Towels, Soap",0.1,0.5,5.0
"Hand Sanitizer, Laundry Detergent","Dish Soap, Paper Towels, Soap, Tissues",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer","Laundry Detergent, Paper Towels, Soap, Tissues",0.1,0.5,2.5
"Paper Towels, Soap","Dish Soap, Hand Sanitizer, Laundry Detergent, Tissues",0.1,0.5,5.0
"Soap, Tissues","Dish Soap, Hand Sanitizer, Laundry Detergent, Paper Towels",0.1,0.5,5.0
"Hand Sanitizer, Soap","Dish Soap, Laundry Detergent, Paper Towels, Tissues",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer",Toothpaste,0.1,0.5,1.0
"Dish Soap, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Soap, Toothpaste",Dish Soap,0.1,0.5,1.0
"Dish Soap, Toothpaste",Soap,0.1,1.0,2.0
"Dish Soap, Toothpaste",Tissues,0.1,1.0,2.0
"Laundry Detergent, Toothpaste",Dish Soap,0.1,0.5,1.0
"Dish Soap, Toothpaste",Laundry Detergent,0.1,1.0,2.0
"Paper Towels, Toothpaste",Dish Soap,0.1,0.5,1.0
"Dish Soap, Toothpaste",Paper Towels,0.1,1.0,2.0
"Hand Sanitizer, Soap, Toothpaste",Dish Soap,0.1,0.5,1.0
"Dish Soap, Hand Sanitizer, Soap",Toothpaste,0.1,1.0,2.0
"Dish Soap, Soap, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Toothpaste",Soap,0.1,1.0,2.0
"Hand Sanitizer, Soap","Dish Soap, Toothpaste",0.1,0.5,5.0
"Soap, Toothpaste","Dish Soap, Hand Sanitizer",0.1,0.5,2.5
"Dish Soap, Hand Sanitizer","Soap, Toothpaste",0.1,0.5,2.5
"Dish Soap, Toothpaste","Hand Sanitizer, Soap",0.1,1.0,5.0
"Dish Soap, Hand Sanitizer, Tissues",Toothpaste,0.1,0.5,1.0
"Dish Soap, Tissues, Toothpaste",Hand Sanitizer,0.1,1.0,2.0
"Dish Soap, Hand Sanitizer, Toothpaste",Tissues,0.1,1.0,2.0
